2026-03-07 22:34:31 | RangoId: 1190 | Prefijo: SETP | Local: 990000185 | NextLocal: 990000186 | ApiLive: 990000187 | Desde: 990000000 | Siguiente: 990000187
2026-04-05 00:13:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 00:17:52 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 00:20:35 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 00:21:47 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 01:01:17 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 01:01:56 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 01:02:10 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 01:02:39 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 01:09:19 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 01:17:57 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 20:57:12 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 22:02:38 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-05 23:58:42 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-06 00:02:13 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-06 00:14:56 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-06 00:15:02 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-06 00:15:08 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 00:29:20 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 00:30:45 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 00:33:34 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 00:37:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 00:49:14 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 00:49:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:19:57 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:20:23 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:26:21 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:26:25 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:26:27 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:26:30 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:29:20 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:29:23 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:35:56 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:36:10 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:37:58 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:38:01 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:42:15 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:42:17 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:45:11 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:49:39 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:49:42 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:49:45 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 01:55:00 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:03:35 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:03:39 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:03:44 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:03:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:03:52 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:09:02 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:09:14 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:09:20 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:09:25 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:09:59 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:13:52 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:14:33 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:14:39 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:14:59 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:15:02 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:15:06 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:15:21 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:15:24 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:15:31 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:15:35 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:15:42 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:26:09 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:26:16 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:28:01 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 02:46:04 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 05:43:52 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 05:43:59 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 05:44:17 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 05:44:58 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 06:21:45 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 06:41:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 06:43:27 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 06:47:59 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 06:48:46 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 21:40:13 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 21:51:49 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:28:22 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:29:17 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:47:32 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:50:38 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:53:01 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:54:55 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:55:50 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:56:44 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:57:18 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 22:57:45 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 23:00:37 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 23:08:56 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 23:09:07 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 23:09:14 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 23:11:46 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 23:18:50 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-12 23:19:11 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-13 00:41:12 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-13 00:57:51 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-13 00:58:02 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-13 01:27:57 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-13 01:29:14 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-13 01:29:20 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-13 01:29:23 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-14 22:20:02 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-14 22:26:09 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-14 22:26:19 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-14 22:26:28 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-14 22:26:44 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-14 22:26:50 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-15 22:49:20 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-15 23:40:02 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-16 20:59:31 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-17 02:38:00 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-17 02:41:50 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-17 02:49:25 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-17 06:19:08 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-17 19:51:21 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-17 19:51:25 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 01:30:04 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 01:57:15 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 01:58:10 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 02:40:47 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 03:29:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 03:29:54 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 21:31:39 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 22:32:58 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-18 22:33:09 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-19 23:25:56 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-19 23:35:20 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-19 23:42:13 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-19 23:42:30 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-19 23:44:49 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-19 23:44:55 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-19 23:44:59 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 07:00:18 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 07:00:58 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:05:42 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:08:32 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:08:54 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:09:51 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:12:43 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:21:27 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:22:22 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:22:30 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:36:10 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:37:34 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:38:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:55:48 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:55:55 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:56:41 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:56:53 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:58:03 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 21:58:45 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 22:00:29 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 22:07:25 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-21 23:10:26 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-22 00:23:14 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-22 02:15:13 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
2026-04-22 02:27:02 | RangoId: 1190 | Prefijo: SETP | Local: 990000221 | NextLocal: 990000222 | ApiLive: 990000220 | Desde: 990000000 | Siguiente: 990000222
